"abstract","label"
"This review evaluates the diagnostic criteria for three of the most common disorders for which children and adolescents are referred for mental health treatment: attention deficit hyperactivity disorder (ADHD), oppositional defiant disorder (ODD), and conduct disorder (CD). Although research supports the validity and clinical utility of these disorders, several issues are highlighted that could enhance the current diagnostic criteria. For ADHD, defining the core features of the disorder and its fit with other disorders, enhancing the validity of the criteria through the lifespan, considering alternative ways to form subtypes of the disorder, and modifying the age-of-onset criterion are discussed relative to the current diagnostic criteria. For ODD, eliminating the exclusionary criteria of CD, recognizing important symptom domains within the disorder, and using the cross-situational pervasiveness of the disorder as an index of severity are highlighted as important issues for improving classification. Finally, for CD, enhancing the current subtypes related to age of onset and integrating callous-unemotional traits into the diagnostic criteria are identified as key issues for improving classification.","psychology"
"One-Session Treatment is a well-established evidence-based treatment for specific phobias in youths that incorporates reinforcement, cognitive challenges, participant modeling, psychoeducation, and skills training into a single, massed session of graduated exposure. This review begins by briefly examining the phenomenology, etiology, epidemiology, and assessment of specific phobias and then pivots to a description of One-Session Treatment. We examine the use of One-Session Treatment with children and adolescents, briefly discussing its components and application, and subsequently review almost two decades of research supporting its efficacy. Finally, we propose future directions for research and practice.","psychology"
"Antecedents of personality disorder in childhood and adolescence have been a neglected area in official taxonomies of mental disorders such as the International Classification of Diseases or the different editions of the Diagnostic and Statistical Manual of Mental Disorders. An evolving research field, however, underscores the importance of antecedents for understanding psychopathology and personality pathology in adulthood. The current article summarizes the history, updates reviews, and incorporates new research findings into an integrative scheme for conceptualizing personality pathology in childhood and adolescence. Implications of this model for assessment, future research, and intervention are discussed.","psychology"
"According to the idea that addiction is a chronic relapsing disease, remission is at most a temporary state. Either addicts never stop using drugs, or if they do stop, remission is short lived. However, research on remission reveals a more complex picture. In national epidemiological surveys that recruited representative drug users, remission rates varied widely and were markedly different for legal and illegal drugs and for different racial/ethnic groups. For instance, the half-life for cocaine dependence was four years, but for alcohol dependence it was 16 years, and although most dependent cocaine users remitted before age 30, about 5% remained heavy cocaine users well into their forties. Although varied, the remission results were orderly. An exponential growth curve closely approximated the cumulative frequency of remitting for different drugs and different ethnic/racial groups. Thus, each year a constant proportion of those still addicted remitted, independent of the number of years since the onset of dependence.","psychology"
"Children aged birth to five years are exposed to a disproportionately increased amount of potentially traumatic events compared to older children. This review examines the prevalence of traumatic exposure in the birth-to-five age range, the indicators and diagnostic criteria of early traumatic stress, and the contextual issues associated with the experience of early trauma. The article also selectively reviews the impact of trauma on the biological, emotional, social, and cognitive functioning of young children's development along with some promising clinical treatment and service interventions that target the parent-child relationship as a vehicle of trauma recovery. Despite extensive documentation of the negative impact of trauma on the normal development of young children, research, clinical, and policy efforts to address the psychological repercussions of early victimization remain remarkably limited. Future directions in research and clinical practice as well as implications for policy are discussed.","psychology"
"The acquisition and saving of a large number of possessions that interfere with the use of living areas in the home are remarkably common behaviors that can pose serious threats to the health and safety of the affected person and those living nearby. Recent research on hoarding has led the DSM-5 Anxiety, Obsessive-Compulsive Spectrum, Post-traumatic, and Dissociative Disorders Work Group to propose the addition of hoarding disorder to the list of disorders in the upcoming revision of the diagnostic manual. This review examines the research related to the diagnosis and assessment of hoarding and hoarding disorder. The proposed criteria appear to accurately define the disorder, and preliminary studies suggest they are reliable. Recent assessment strategies for hoarding have improved our understanding of the nature of this behavior. Areas in need of further research have been highlighted.","psychology"
"Integrative data analysis (IDA), a novel framework for conducting the simultaneous analysis of raw data pooled from multiple studies, offers many advantages including economy (i.e., reuse of extant data), power (i.e., large combined sample sizes), the potential to address new questions not answerable by a single contributing study (e.g., combining longitudinal studies to cover a broader swath of the lifespan), and the opportunity to build a more cumulative science (i.e., examining the similarity of effects across studies and potential reasons for dissimilarities). There are also methodological challenges associated with IDA, including the need to account for sampling heterogeneity across studies, to develop commensurate measures across studies, and to account for multiple sources of study differences as they impact hypothesis testing. In this review, we outline potential solutions to these challenges and describe future avenues for developing IDA as a framework for studies in clinical psychology.","psychology"
"In this chapter we review research on the diagnosis, course, etiology, and pharmacological and psychosocial treatment of bipolar disorder (BD). BD is a highly recurrent and severe illness, with high rates of suicidality and functional impairment. The disorder is heritable and appears to share susceptibility genes with schizophrenia. It is characterized by dysregulation in the dopamine and serotonin systems and by pathology in the brain systems involved in regulating emotion. Psychosocial stressors, notably life events and familial expressed emotion, significantly influence the course of the illness in the context of these vulnerabilities. Findings of randomized clinical trials indicate that psychosocial interventions enhance long-term outcomes when added to pharmacotherapy. Much remains to be clarified about the interactive contributions of genetic, neurobiological, and psychosocial factors to the course of the disorder, and the moderators and mediators of treatment effects.","psychology"
"Evidence-based policy is being encouraged in all areas of public service ( Black 2001 ). Unprecedented federal legislation reflects a faith in science “as a force for improved public policy” ( Feuer et al. 2002 ). The objective of evidence-based policy is to use scientific research to drive decision making. Thus, the link between social science research and public policy seems to be a natural one. The purpose of this chapter is to address how psychological science in general, and clinical psychology in particular, can be of use to public policy makers. We discuss how psychological science can be relevant and applicable to informing policy, and we describe the role clinical scientists might play in generating, disseminating, and implementing that information. We also note distinct limitations on the usefulness of psychological research in driving public policy. We discuss some pitfalls and recommend areas where clinical psychology might best serve public policy.","psychology"
"Acute stress disorder (ASD) was introduced into the Diagnostic and Statistical Manual (DSM) taxonomy in 1994 to address the lack of a specific diagnosis for acute pathological reactions to trauma and the role that dissociative phenomena play both in the short- and long-term reactions to trauma. In this review, we discuss the history and goals of the diagnosis and compare it with the diagnoses of acute stress reaction, combat stress reaction, and posttraumatic stress disorder (PTSD). We also evaluate the research on the validity and limitations of ASD as a diagnosis, the relationship between peritraumatic dissociation and other symptomatology, the extent to which PTSD is predicted by previous ASD or peritraumatic dissociation, and other important issues such as impairment and risk factors related to ASD. We conclude with our recommendations for changes in DSM-5 criteria and the development of more sophisticated research that considers ASD as but one of two or possibly three common acute posttraumatic syndromes.","psychology"
"The development of evidence-based treatments for anxiety disorders is a major achievement of clinical psychology, and cognitive behavior therapy is the best-established and most widely used method. The first form of this therapy, behavior therapy, was a combination of Pavlovian and Behavioristic ideas and methods and was particularly successful in reducing fears. The infusion of cognitive ideas in the late 1970s generated the wider and more flexible cognitive behavior therapy that independent agencies in the United States and United Kingdom now recommend as the treatment of choice for most of the anxiety disorders. Remaining theoretical problems and clinical limitations need to be tackled.","psychology"
"Common mental disorders such as schizophrenia, bipolar disorder, and severe major depression are highly heritable, but differ from single-gene (Mendelian) diseases in that they are the end products of multiple causes. Although this fact may help explain their prevalence from an evolutionary perspective, the complexity of the causes of these disorders makes identification of disease-promoting genes much more difficult. The “endophenotype” approach is an alternative method for measuring phenotypic variation that may facilitate the identification of susceptibility genes for complexly inherited traits. Here we examine the endophenotype construct in context of psychiatric genetics. We first develop an evolutionary theoretical framework for common mental disorders and differentiate them from simpler, single-gene disorders. We then provide a definition and description of endophenotypes, elucidating several features that will make a proposed endophenotype useful in psychiatric genetic research and evaluating the methods for detecting and validating such endophenotypes. We conclude with a review of recent results in the schizophrenia literature that illustrate the usefulness of endophenotypes in genetic analyses of mental disorders, and discuss implications of these findings for models of disease causation and nosology. Given that in mental disorders as in behavior generally, the pathways from genotypes to phenotypes are circuitous at best, discernment of endophenotypes more proximal to the effects of genetic variation will aid attempts to link genes to disorders.","psychology"
"I describe the development and course of my research in studying clinical dysfunction among children, adolescents, and adults. This is an autobiographical account that highlights programs of research, career moves, and experiences along the way that were particularly influential. Research on specific topics and the methods to study them were inherently fascinating but invariably led me to broader issues well beyond what I was studying. The research alerted me to how and why current methods, assumptions, and research practices might be constraining and perhaps slightly misguided. My research and specific findings in a given area were not necessarily part of any particular breakthrough but rather helped me see how more, different, and better work was needed. Collaborations with a diverse set of colleagues and models from other disciplines than psychology helped me conceptualize the goals of research on a given topic (e.g., developing evidence-based treatments, reducing the burden of mental illness, promoting a sustainable environment to mitigate climate change) and propose a shift from current practices as a means to obtain them.","psychology"
"The fifth edition of the Diagnostic and Statistical Manual of Mental Disorders includes a new class of obsessive-compulsive and related disorders (OCRDs) that includes obsessive-compulsive disorder (OCD) and a handful of other putatively related conditions. Although this new category promises to raise awareness of underrecognized and understudied problems, its empirical validity and practical utility are questionable. This article reviews the phenomenology of OCD and then presents a critical analysis of the arguments underlying the new OCRD class. This analysis leads to a rejection of the OCRD classification on both scientific and logical grounds. The article closes with a discussion of the treatment implications of the OCRDs approach.","psychology"
"As descendants of the indigenous peoples of the United States, American Indians and Alaska Natives (AI/ANs) have experienced a resurgence in population and prospects since the beginning of the twentieth century. Today, tribally affiliated individuals number over two million, distributed across 565 federally recognized tribal communities and countless metropolitan and nonreservation rural areas. Although relatively little evidence is available, the existing data suggest that AI/AN adults and youth suffer a disproportionate burden of mental health problems compared with other Americans. Specifically, clear disparities have emerged for AI/AN substance abuse, posttraumatic stress, violence, and suicide. The rapid expansion of mental health services to AI/AN communities has, however, frequently preceded careful consideration of a variety of questions about critical components of such care, such as the service delivery structure itself, clinical treatment processes, and preventive and rehabilitative program evaluation. As a consequence, the mental health needs of these communities have easily outpaced and overwhelmed the federally funded agency designed to serve these populations, with the Indian Health Service remaining chronically understaffed and underfunded such that elimination of AI/AN mental health disparities is only a distant dream. Although research published during the past decade has substantially improved knowledge about AI/AN mental health problems, far fewer investigations have explored treatment efficacy and outcomes among these culturally diverse peoples. In addition to routine calls for greater clinical and research resources, however, AI/AN community members themselves are increasingly advocating for culturally alternative approaches and opportunities to address their mental health needs on their own terms.","psychology"
"Postpartum depression (PPD) is a common and serious mental health problem that is associated with maternal suffering and numerous negative consequences for offspring. The first six months after delivery may represent a high-risk time for depression. Estimates of prevalence range from 13% to 19%. Risk factors mirror those typically found with major depression, with the exception of postpartum-specific factors such as sensitivity to hormone changes. Controlled trials of psychological interventions have validated a variety of individual and group interventions. Medication often leads to depression improvement, but in controlled trials there are often no significant differences in outcomes between patients in the medication condition and those in placebo or active control conditions. Reviews converge on recommendations for particular antidepressant medications for use while breastfeeding. Prevention of PPD appears to be feasible and effective. Finally, there is a growing movement to integrate mental health screening into routine primary care for pregnant and postpartum women and to follow up this screening with treatment or referral and with follow-up care. Research and clinical recommendations are made throughout this review.","psychology"
"In seeking to understand mental health and disease, it is fundamental to identify the biological substrates that draw together the experiences and physiological processes that underlie observed psychological changes. Mitochondria are subcellular organelles best known for their central role in energetics, producing adenosine triphosphate to power most cellular processes. Converging lines of evidence indicate that mitochondria play a key role in the biological embedding of adversity. Preclinical research documents the effects of stress exposure on mitochondrial structure and function, and recent human research suggests alterations constituting recalibrations, both adaptive and nonadaptive. Current research suggests dynamic relationships among stress exposure, neuroendocrine signaling, inflammation, and mitochondrial function. These complex relationships are implicated in disease risk, and their elucidation may inform prevention and treatment of stress- and trauma-related disorders. We review and evaluate the evidence for mitochondrial dysfunction as a consequence of stress exposure and as a contributing factor to psychiatric disease.","psychology"
"Group-based trajectory modeling (GBTM) identifies groups of individuals following similar trajectories of one or more repeated measures. The categorical nature of GBTM is particularly well suited to clinical psychology and medicine, where patients are often classified into discrete diagnostic categories. This review highlights recent advances in GBTM and key capabilities that remain underappreciated in clinical research. These include accounting for nonrandom subject attrition, joint trajectory and multitrajectory modeling, the addition of the beta distribution to modeling options, associating trajectories with future outcomes, and estimating the probability of future outcomes. Also discussed is an approach to selecting the number of trajectory groups.","psychology"
"Recent epidemiological research has confirmed that psychosocial factors are associated with increased risk of developing coronary heart disease (CHD), a major cause of death and disability worldwide. This association is probably mediated by changes in health risk behaviors and neuroendocrine and autonomic functions that affect metabolic, hemostatic, inflammatory, and cardiovascular functions that are the proximal agents in CHD pathogenesis over time as well as the precipitation of acute disease events. Recent developments in genomics have now made it possible to begin the process of identifying specific genetic variants that act either independently or via moderation of the impact of exposures to stressful environmental situations to increase the expression of these health-damaging psychosocial factors and the accompanying behavioral and physiological changes that lead to disease. It will be possible ultimately to use the knowledge emerging from research on gene x environment interactions that affect expression of psychosocial risk factors, health risk behaviors, and biological changes inside the body to speed the development of a new field of prospective medicine—a field where instead of spending the majority of health care resources on the treatment of chronic diseases at the end of life, it will be possible to allocate more resources to develop, test, and implement earlier in the disease process cost-effective, proactive interventions that target persons at high risk.","psychology"
"Gambling-related research has advanced rapidly during the past 20 years. As a result of expanding interest in pathological gambling (PG), stakeholders (e.g., clinicians, regulators, and policy makers) have a better understanding of excessive gambling, including its etiology (e.g., neurobiological/neurogenetic, psychological, and sociological factors) and trajectory (e.g., initiation, course, and adaptation to gambling exposure). In this article, we examine these advances in PG-related research and then consider some of the clinical implications of these advances. We consider criteria changes for PG recently proposed by the DSM-V Impulse Control Work Group for the Diagnostic and Statistical Manual of Mental Disorders, Fifth Edition (DSM-V). We also review how clinicians can more accurately and efficiently diagnose clients seeking help for gambling-related problems by utilizing brief screens. Finally, we consider the importance of future research that can identify behavioral markers for PG. We suggest that identifying these markers will allow clinicians to make earlier diagnoses, recommend targeted treatments, and advance secondary prevention efforts.","psychology"
"Evidence from epidemiological, clinical, and biological research resulted in the immune hypothesis: the hypothesis that immune system dysfunction is involved in the pathophysiology of schizophrenia spectrum disorders (SSD). The promising implication of this hypothesis is the potential to use existing immunomodulatory treatment for innovative interventions for SSD. Here, we provide a selective historical review of important discoveries that have shaped our understanding of immune dysfunction in SSD. We first explain the basic principles of immune dysfunction, after which we travel more than a century back in time. Starting our journey with neurosyphilis-associated psychosis in the nineteenth century, we continue by evaluating the role of infections and autoimmunity in SSD and findings from assessment of immune function using new techniques, such as cytokine levels, microglia density, neuroimaging, and gene expression. Drawing from these findings, we discuss anti-inflammatory interventions for SSD, and we conclude with a look into the future.","psychology"
"In this review we describe the intricate interrelationship among basic research, conceptualization of psychopathology, treatment development, treatment outcome research, and treatment mechanism research and how the interactions among these areas of study further our knowledge about psychopathology and its treatment. In describing the work of Edna Foa and her colleagues in anxiety disorders, we demonstrate how emotional processing theory of anxiety-related disorders and their treatment using exposure therapy have generated hypotheses about the psychopathology of posttraumatic stress disorder and obsessive-compulsive anxiety disorder that have informed the development and refinement of specific treatment protocols for these disorders: prolonged exposure and exposure and response (ritual) prevention. Further, we have shown that the next step after the development of theoretically driven treatment protocols is to evaluate their efficacy. Once evidence for a treatment's efficacy has accumulated, studies of the mechanisms involved in the reduction of the targeted psychopathology are conducted, which in turn inform the theory and further refine the treatments. We conclude our review with a discussion of how the knowledge derived from Foa and colleagues' programmatic research together with knowledge emerging from basic research on extinction learning can inform future research on the psychopathology of anxiety disorders and their treatments.","psychology"
"A substantive revision of the Diagnostic and Statistical Manual of Mental Disorders (DSM) last occurred in 1994; therefore, the mental health field should anticipate significant changes to the classification of mental disorders in the fifth edition. Since DSM-5 Work Groups have recently proposed revisions for the major diagnostic classes of mental disorders, an article on the current status of the personality disorders (PDs) is timely. This article reviews scientific principles that have influenced the development of proposed changes for the assessment and diagnosis of personality psychopathology in DSM-5, presents the proposed model as of the summer of 2011, summarizes rationales for the changes, and discusses critiques of the model. Scientific principles were articulated for DSM-5 more than a decade ago; their application to the process has not been straightforward, however. Work Group members have labored to improve the DSM-5 approach to personality and PDs to make the classification more valid and more clinically useful. The current model continues to be a work in progress.","psychology"
"Epigenetic mechanisms govern the transcription of the genome. Research with model systems reveals that environmental conditions can directly influence epigenetic mechanisms that are associated with interindividual differences in gene expression in brain and neural function. In this review, we provide a brief overview of epigenetic mechanisms and research with relevant rodent models. We emphasize more recent translational research programs in epigenetics as well as the challenges inherent in the integration of epigenetics into developmental and clinical psychology. Our objectives are to present an update with respect to the translational relevance of epigenetics for the study of psychopathology and to consider the state of current research with respect to its potential importance for clinical research and practice in mental health.","psychology"
"The internship is an essential part of doctoral training in professional psychology. Most students access internships through the annual match sponsored by the Association of Psychology Postdoctoral and Internship Centers (APPIC). For two decades the match has seen an increasing shortfall of internship positions relative to applicants, exceeding 650 unmatched clinical students as of 2013. Efforts to solve this problem have not met appreciable success. This review discusses the structure of the internship placement process, including and beyond the APPIC match, and identifies the reasons for the failed efforts, which lie principally in the varied standards for an acceptable internship among doctoral programs. Efforts to establish a common standard and the need for a governance structure to enforce whatever standard is agreed upon are discussed. Projections for the future of the placement process and the imbalance are sketched, and links to other issues in the field are briefly reviewed.","psychology"
"Schizophrenia is often referred to as one of the most severe mental disorders, primarily because of the very high mortality rates of those with the disorder. This article reviews the literature on excess early mortality in persons with schizophrenia and suggests reasons for the high mortality as well as possible ways to reduce it. Persons with schizophrenia have an exceptionally short life expectancy. High mortality is found in all age groups, resulting in a life expectancy of approximately 20 years below that of the general population. Evidence suggests that persons with schizophrenia may not have seen the same improvement in life expectancy as the general population during the past decades. Thus, the mortality gap not only persists but may actually have increased. The most urgent research agenda concerns primary candidates for modifiable risk factors contributing to this excess mortality, i.e., side effects of treatment and lifestyle factors, as well as sufficient prevention and treatment of physical comorbidity.","psychology"
"During the past 15 years, much progress has been made in developing and testing Internet-delivered psychological treatments. In particular, therapist-guided Internet treatments have been found to be effective for a wide range of psychiatric and somatic conditions in well over 100 controlled trials. These treatments require (a) a secure web platform, (b) robust assessment procedures, (c) treatment contents that can be text based or offered in other formats, and (d) a therapist role that differs from that in face-to-face therapy. Studies suggest that guided Internet treatments can be as effective as face-to-face treatments, lead to sustained improvements, work in clinically representative conditions, and probably are cost-effective. Despite these research findings, Internet treatment is not yet disseminated in most places, and clinical psychologists should consider using modern information technology and evidence-based treatment programs as a complement to their other services, even though there will always be clients for whom face-to-face treatment is the best option.","psychology"
"Mental imagery is an experience like perception in the absence of a percept. It is a ubiquitous feature of human cognition, yet it has been relatively neglected in the etiology, maintenance, and treatment of depression. Imagery abnormalities in depression include an excess of intrusive negative mental imagery; impoverished positive imagery; bias for observer perspective imagery; and overgeneral memory, in which specific imagery is lacking. We consider the contribution of imagery dysfunctions to depressive psychopathology and implications for cognitive behavioral interventions. Treatment advances capitalizing on the representational format of imagery (as opposed to its content) are reviewed, including imagery rescripting, positive imagery generation, and memory specificity training. Consideration of mental imagery can contribute to clinical assessment and imagery-focused psychological therapeutic techniques and promote investigation of underlying mechanisms for treatment innovation. Research into mental imagery in depression is at an early stage. Work that bridges clinical psychology and neuroscience in the investigation of imagery-related mechanisms is recommended.","psychology"
"Craving is a central feature of addiction. Its recent inclusion as a diagnostic criterion for substance use disorders in the fifth edition of the Diagnostic and Statistical Manual of Mental Disorders appears at a time when craving research is at an all-time high. Craving is thought to predict relapse and may deter individuals from even trying to quit. Researchers have developed experimental craving-induction paradigms to identify factors contributing to craving and to test interventions to alleviate craving. This review offers a critique of laboratory craving studies, with particular emphasis on cigarette craving. It raises questions concerning several conceptual and methodological assumptions underlying this research, identifies processes that may explain why cravings are linked to drug use and relapse, addresses contextual factors that may influence various experiences of craving, and considers recent interventions targeting craving. The relation between craving and both emotion and coping is discussed, as well as the level of insight that individuals have about their own future cravings.","psychology"
"Emotional problems figure prominently in many clinical conditions. Recent efforts to explain and treat these conditions have emphasized the role of emotion dysregulation. However, emotional problems are not always the result of emotion dysregulation, and even when emotional problems do arise from emotion dysregulation, it is necessary to specify precisely what type of emotion dysregulation might be operative. In this review, we present an extended process model of emotion regulation, and we use this model to describe key points at which emotion-regulation difficulties can lead to various forms of psychopathology. These difficulties are associated with (a) identification of the need to regulate emotions, (b) selection among available regulatory options, (c) implementation of a selected regulatory tactic, and (d) monitoring of implemented emotion regulation across time. Implications and future directions for basic research, assessment, and intervention are discussed.","psychology"
"The field of behavioral economics has made important inroads into the understanding of substance use disorders through the concept of reinforcer pathology. Reinforcer pathology refers to the joint effects of (a) the persistently high valuation of a reinforcer, broadly defined to include tangible commodities and experiences, and/or (b) the excessive preference for the immediate acquisition or consumption of a commodity despite long-term negative outcomes. From this perspective, reinforcer pathology results from the recursive interactions of endogenous person-level variables and exogenous environment-level factors. The current review describes the basic principles of behavioral economics that are central to reinforcer pathology, the processes that engender reinforcer pathology, and the approaches and procedures that can repair reinforcement pathologies. The overall goal of this review is to present a new understanding of substance use disorders as viewed by recent advances in behavioral economics.","psychology"
"Suicide is the second leading cause of death for youth in the United States. Fortunately, substantial advances have been achieved in identifying and intervening with youth at risk. In this review, we first focus on advances in proactive suicide risk screening and psychoeducation aimed at improving the recognition of suicide risk. These strategies have the potential to improve our ability to recognize and triage youth at risk who may otherwise be missed. We then review recent research on interventions for youth at risk. We consider a broad range of psychotherapeutic interventions, including crisis interventions in emergency care settings. Though empirical support remains limited for interventions targeting suicide risk in youth, effective and promising approaches continue to be identified. We highlight evidence-based screening and intervention approaches as well as challenges in these areas and recommendations for further investigation.","psychology"
"Traditional diagnostic systems went beyond empirical evidence on the structure of mental health. Consequently, these diagnoses do not depict psychopathology accurately, and their validity in research and utility in clinicalpractice are therefore limited. The Hierarchical Taxonomy of Psychopathology (HiTOP) consortium proposed a model based on structural evidence. It addresses problems of diagnostic heterogeneity, comorbidity, and unreliability. We review the HiTOP model, supporting evidence, and conceptualization of psychopathology in this hierarchical dimensional framework. The system is not yet comprehensive, and we describe the processes for improving and expanding it. We summarize data on the ability of HiTOP to predict and explain etiology (genetic, environmental, and neurobiological), risk factors, outcomes, and treatment response. We describe progress in the development of HiTOP-based measures and in clinical implementation of the system. Finally, we review outstanding challenges and the research agenda. HiTOP is of practical utility already, and its ongoing development will produce a transformative map of psychopathology.","psychology"
"Outcome measurement in the field of psychotherapy has developed considerably in the last decade. This review discusses key issues related to outcome measurement, modeling, and implementation of data-informed and measurement-based psychological therapy. First, an overview is provided, covering the rationale of outcome measurement by acknowledging some of the limitations of clinical judgment. Second, different models of outcome measurement are discussed, including pre–post, session-by-session, and higher-resolution intensive outcome assessments. Third, important concepts related to modeling patterns of change are addressed, including early response, dose–response, and nonlinear change. Furthermore, rational and empirical decision tools are discussed as the foundation for measurement-based therapy. Fourth, examples of clinical applications are presented, which show great promise to support the personalization of therapy and to prevent treatment failure. Finally, we build on continuous outcome measurement as the basis for a broader understanding of clinical concepts and data-driven clinical practice in the future.","psychology"
"There is no accepted definition of the term paraphilia despite its being listed as an essential feature of a class of mental disorders known as the paraphilic disorders. The origin of the term, history of its inclusion as a diagnosis, and logical flaws inherent in the various definitions are discussed in this review. We examine the basis for pathologizing individuals with paraphilias, consider what paraphilias can tell us about how humans develop their sexual interests, and question the usefulness of dividing sexual interests into paraphilias and normophilias. The construct of the paraphilias appears to be poorly conceived and has outlived its usefulness.","psychology"
"The Centers for Disease Control and Prevention has identified racism as a serious threat to public health. Structural racism is a fundamental cause of inequity within interconnected institutions and the social environments in which we live and develop. This review illustrates how these ethnoracial inequities impact risk for the extended psychosis phenotype. Black and Latinx populations are more likely than White populations to report psychotic experiences in the United States due to social determining factors such as racial discrimination, food insecurity, and police violence. Unless we dismantle these discriminatory structures, the chronic stress and biological consequences of this race-based stress and trauma will impact the next generation's risk for psychosis directly, and indirectly through Black and Latina pregnant mothers. Multidisciplinary early psychosis interventions show promise in improving prognosis, but coordinated care and other treatments still need to be more accessible and address the racism-specific adversities many Black and Latinx people face in their neighborhoods and social environments.","psychology"
"Partialing is a statistical approach researchers use with the goal of removing extraneous variance from a variable before examining its association with other variables. Controlling for confounds through analysis of covariance or multiple regression analysis and residualizing variables for use in subsequent analyses are common approaches to partialing in clinical research. Despite its intuitive appeal, partialing is fraught with undesirable consequences when predictors are correlated. After describing effects of partialing on variables, we review analytic approaches commonly used in clinical research to make inferences about the nature and effects of partialed variables. We then use two simulations to show how partialing can distort variables and their relations with other variables. Having concluded that, with rare exception, partialing is ill-advised, we offer recommendations for reducing or eliminating problematic uses of partialing. We conclude that the best alternative to partialing is to define and measure constructs so that it is not needed.","psychology"
"The developmental origins of health and disease hypothesis applied to neurodevelopmental outcomes asserts that the fetal origins of future development are relevant to mental health. There is a third pathway for the familial inheritance of risk for psychiatric illness beyond shared genes and the quality of parental care: the impact of pregnant women's distress—defined broadly to include perceived stress, life events, depression, and anxiety—on fetal and infant brain–behavior development. We discuss epidemiological and observational clinical data demonstrating that maternal distress is associated with children's increased risk for psychopathology: For example, high maternal anxiety is associated with a twofold increase in the risk of probable mental disorder in children. We review several biological systems hypothesized to be mechanisms by which maternal distress affects fetal and child brain and behavior development, as well as the clinical implications of studies of the developmental origins of health and disease that focus on maternal distress. Development and parenting begin before birth.","psychology"
"Cardiovascular disease (CVD) is the leading cause of death among people with severe mental disorder (SMD). CVD risk factors occur at the individual, health system, and socio-environmental levels and contribute not only to high rates of CVD but also to worsening mental health. While acknowledging this wider context, this review focuses on behavioral interventions for seven CVD risk behaviors—smoking, physical inactivity, excessive alcohol consumption, low fruit and vegetable intake, inadequate sleep, poor social participation, and poor medication adherence—that are common among people with SMD. We survey recent meta-reviews of the literature and then review additional key studies to provide clinical recommendations for behavioral interventions to reduce CVD risk among people with SMD. A transdiagnostic psychological approach from the start of mental health treatment, drawing upon multidisciplinary expertise to address multiple risk behaviors, is recommended.","psychology"
"The last three decades in psychological research have been marked by interdisciplinary science. Addiction represents a prime example of a disorder marked by a complex interaction among psychosocial and biological factors. This review highlights critical findings in the basic neuroscience of addiction and translates them into clinical language that can inform clinical psychologists in their research, teaching, and practice. From mechanisms of reward processing, learning and memory, allostasis, incentive-sensitization, withdrawal, tolerance, goal-directed decision making, habit learning, genetics, inflammation, and the microbiome, the common theme of this review is to illustrate the clinical utility of basic neuroscience research and to identify opportunities for clinical science. The thoughtful integration of basic and clinical science provides a powerful tool to fulfill the scientific mission of improving health care. Clinical psychologists have a crucial role to play in the translational science of addiction.","psychology"
"The goal of this review is to enable clinical psychology researchers to more rigorously test competing hypotheses when studying risk factors in observational studies. We argue that there is a critical need for researchers to leverage recent advances in epidemiology/biostatistics related to causal inference and to use innovative approaches to address a key limitation of observational research: the need to account for confounding. We first review theoretical issues related to the study of causation, how causal diagrams can facilitate the identification and testing of competing hypotheses, and the current limitations of observational research in the field. We then describe two broad approaches that help account for confounding: analytic approaches that account for measured traits and designs that account for unmeasured factors. We provide descriptions of several such approaches and highlight their strengths and limitations, particularly as they relate to the etiology and treatment of behavioral health problems.","psychology"
"A vast share of the population-attributable risk for autism relates to inherited polygenic risk. A growing number of studies in the past five years have indicated that inherited susceptibility may operate through a finite number of early developmental liabilities that, in various permutations and combinations, jointly predict familial recurrence of the convergent syndrome of social communication disability that defines the condition. Here, we synthesize this body of research to derive evidence for a novel developmental substructure for autism, which has profound implications for ongoing discovery efforts to elucidate its neurobiological causes, and to inform future clinical and biomarker studies, early interventions, and personalized approaches to therapy.","psychology"
"The 35-year progression of multisystemic therapy (MST) from modest university-based efficacy studies to large-scale transport to community practice settings is described in this review. The success of early efficacy research led to effectiveness trials, and their success in decreasing rates of youth rearrest and incarceration led to multisite transportability trials and adaptations of the MST model for treating youth presenting other types of challenging clinical problems. To support the transport of MST programs to community settings, an intensive quality improvement system modeled after that used in clinical trials has been implemented in community-based MST programs for the past 15 years. With the association between therapist treatment fidelity and youth outcomes well established, transportability research has demonstrated the significant roles played by clinical supervisors, expert consultants, and provider organizations in supporting therapist adherence and youth outcomes. This body of work has been facilitated by federal and state initiatives to support evidence-based services.","psychology"
